Temparature,Humidity,Windspeed,Rainfall
25.4,71.7,3.05,0
26.25,65.7,6.2,0
25.2,71.7,2.95,0
25.45,71.9,3.3,0
25.4,70.3,4.5,0
25.4,70.95,5.05,0
25.75,76.2,2.95,0
25.95,76.9,3.5,0
26.55,72.05,3.3,0
26.25,75,4.15,0
24.2,79.85,3.75,1
24.75,80.7,4.05,0
24.2,78.55,5,0
25.5,72.2,3.7,0
23.1,76.1,3.1,0
24.8,73.05,3.4,0
24.95,78.2,4.65,0
24.7,76,3.75,0
25.1,71.95,3.15,0
24.6,68.7,3.85,0
25.65,69.25,4.1,0
25.15,68.4,4.2,0
25.6,76.4,4.8,0
25.75,70.15,2.9,0
24.65,67.85,2.7,0
24.25,72.1,3,0
24.05,73.2,2.85,0
24.3,68.8,2.8,0
25.2,65.2,2.65,0
25.6,71.35,4.2,0
23.5,73.3,3,0
24.65,72.4,3.7,0
24.95,74.3,2.6,0
25.75,69.55,3.15,0
25.75,75.6,2.8,0
25.3,68.6,4.7,0
23.05,66.3,4.4,0
23.85,68.9,3.9,0
24,74.1,3.7,0
